query,name,site,type,subtypes,category,phone,full_address,borough,street,city,postal_code,state,us_state,country,country_code,latitude,longitude,time_zone,plus_code,area_service,rating,reviews,reviews_link,reviews_tags,reviews_per_score,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,photos_count,photo,street_view,located_in,working_hours,working_hours_old_format,other_hours,popular_times,business_status,about,range,posts,logo,description,verified,owner_id,owner_title,owner_link,reservation_links,booking_appointment_link,menu_link,order_links,location_link,place_id,google_id,cid,reviews_id,located_google_id
"restaurant, Khobar, Eastern Province, Saudi Arabia",Ayk,https://ayk-restaurant.yallaqrcodes.com/,Restaurant,Restaurant,restaurants,,"Prince Turkey Street, Alkurnaish, Al Khobar 34414",Alkurnaish,Prince Turkey Street,Al Khobar,34414,,,Saudi Arabia,SA,26.282224,50.2222084,Asia/Riyadh,,False,3.9,399.0,"https://search.google.com/local/reviews?placeid=ChIJ8SuCxL_pST4RCs4yvF3mdMI&q=restaurant,+Khobar,+Eastern+Province,+Saudi+Arabia&authuser=0&hl=en&gl=SA",,"{""1"": 68, ""2"": 26, ""3"": 27, ""4"": 42, ""5"": 236}",68.0,26.0,27.0,42.0,236.0,537.0,https://lh5.googleusercontent.com/p/AF1QipPT7YEFewQprVUFvjiVps5HBMRMp4FgANm9ymGU=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPT7YEFewQprVUFvjiVps5HBMRMp4FgANm9ymGU=w1600-h1000-k-no,,"{""Monday"": ""8 AM-12 AM"", ""Tuesday"": ""8 AM-12 AM"", ""Wednesday"": ""8 AM-12 AM"", ""Thursday"": ""8 AM-12 AM"", ""Friday"": ""8 AM-12 AM"", ""Saturday"": ""8 AM-12 AM"", ""Sunday"": ""Closed""}",Monday: 8 AM-12 AM | Tuesday: 8 AM-12 AM | Wednesday: 8 AM-12 AM | Thursday: 8 AM-12 AM | Friday: 8 AM-12 AM | Saturday: 8 AM-12 AM | Sunday: Closed,"[{""breakfast"": {""Monday"": ""8 AM-4 PM"", ""Tuesday"": ""8 AM-4 PM"", ""Wednesday"": ""8 AM-4 PM"", ""Thursday"": ""8 AM-4 PM"", ""Friday"": ""8 AM-4 PM"", ""Saturday"": ""8 AM-4 PM"", ""Sunday"": ""Closed""}}, {""dinner"": {""Monday"": ""5 PM-12 AM"", ""Tuesday"": ""5 PM-12 AM"", ""Wednesday"": ""5 PM-12 AM"", ""Thursday"": ""5 PM-12 AM"", ""Friday"": ""5 PM-12 AM"", ""Saturday"": ""5 PM-12 AM"", ""Sunday"": ""Closed""}}]",,OPERATIONAL,"{""Service options"": {""Takeaway"": true, ""Dine-in"": true}, ""Offerings"": {""Coffee"": true, ""Small plates"": true}, ""Dining options"": {""Breakfast"": true, ""Brunch"": true, ""Lunch"": true, ""Dinner"": true, ""Dessert"": true, ""Seating"": true}, ""Amenities"": {""Good for kids"": true}, ""Atmosphere"": {""Casual"": true}, ""Crowd"": {""Family friendly"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",,,https://lh5.googleusercontent.com/-GckvRX8B6fU/AAAAAAAAAAI/AAAAAAAAAAA/y0t-qfwNefg/s44-p-k-no-ns-nd/photo.jpg,,True,107710614129493784056,Ayk,https://www.google.com/maps/contrib/107710614129493784056,,,,,"https://www.google.com/maps/place/Ayk/@26.282224,50.2222084,14z/data=!4m8!1m2!2m1!1sAyk!3m4!1s0x3e49e9bfc4822bf1:0xc274e65dbc32ce0a!8m2!3d26.282224!4d50.2222084",ChIJ8SuCxL_pST4RCs4yvF3mdMI,0x3e49e9bfc4822bf1:0xc274e65dbc32ce0a,14012077630920248842,-4434666442789302774,
"restaurant, Khobar, Eastern Province, Saudi Arabia",Hotel Tandoori Night,,Restaurant,Restaurant,restaurants,+966 58 227 4953,"65QX+WPV, Ibn Sina, Unnamed Road, Al Khobar 34627",Ibn Sina,"65QX+WPV, Unnamed Road",Al Khobar,34627,,,Saudi Arabia,SA,26.2398691,50.1992988,Asia/Riyadh,,False,3.6,18.0,"https://search.google.com/local/reviews?placeid=ChIJhUV8NcPCST4R-rZ9se6OFVo&q=restaurant,+Khobar,+Eastern+Province,+Saudi+Arabia&authuser=0&hl=en&gl=SA",,"{""1"": 2, ""2"": 2, ""3"": 5, ""4"": 1, ""5"": 8}",2.0,2.0,5.0,1.0,8.0,23.0,https://lh5.googleusercontent.com/p/AF1QipNDxL7nB-7rTegk56gWiOJqIlQ3AxEa6m8ePkDb=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNDxL7nB-7rTegk56gWiOJqIlQ3AxEa6m8ePkDb=w1600-h1000-k-no,,"{""Monday"": ""12 PM-12 AM"", ""Tuesday"": ""12 PM-12 AM"", ""Wednesday"": ""12 PM-12 AM"", ""Thursday"": ""12 PM-12 AM"", ""Friday"": ""12 PM-12 AM"", ""Saturday"": ""12-11:30 PM"", ""Sunday"": ""12 PM-12 AM""}",Monday: 12 PM-12 AM | Tuesday: 12 PM-12 AM | Wednesday: 12 PM-12 AM | Thursday: 12 PM-12 AM | Friday: 12 PM-12 AM | Saturday: 12-11:30 PM | Sunday: 12 PM-12 AM,,,OPERATIONAL,"{""Service options"": {""Takeaway"": true, ""Dine-in"": true}, ""Offerings"": {""Small plates"": true}, ""Dining options"": {""Dinner"": true, ""Catering"": true}, ""Atmosphere"": {""Casual"": true}, ""Crowd"": {""Groups"": true}}",,,,,False,None,Hotel Tandoori Night,,,,,,"https://www.google.com/maps/place/Hotel+Tandoori+Night/@26.2398691,50.1992988,14z/data=!4m8!1m2!2m1!1sHotel+Tandoori+Night!3m4!1s0x3e49c2c3357c4585:0x5a158eeeb17db6fa!8m2!3d26.2398691!4d50.1992988",ChIJhUV8NcPCST4R-rZ9se6OFVo,0x3e49c2c3357c4585:0x5a158eeeb17db6fa,6491251593755604730,6491251593755604730,
"restaurant, Khobar, Eastern Province, Saudi Arabia",مشويات ملتقى الرافدين - الخبر,,Restaurant,Restaurant,restaurants,+966 13 833 3123,3969 613،,Al Buhairah,3969 613،,Al Khobar,None,,,Saudi Arabia,SA,26.192690799999998,50.189402,Asia/Riyadh,,False,4.2,1609.0,"https://search.google.com/local/reviews?placeid=ChIJKaxgxonDST4R-trek0UXtWM&q=restaurant,+Khobar,+Eastern+Province,+Saudi+Arabia&authuser=0&hl=en&gl=SA",,"{""1"": 138, ""2"": 49, ""3"": 143, ""4"": 369, ""5"": 910}",138.0,49.0,143.0,369.0,910.0,501.0,https://lh5.googleusercontent.com/p/AF1QipPYtth_KwtoJV5yO4ukJnmZThaxRnyyscKdl6l2=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPYtth_KwtoJV5yO4ukJnmZThaxRnyyscKdl6l2=w1600-h1000-k-no,,"{""Monday"": ""12 PM-1 AM"", ""Tuesday"": ""12 PM-1 AM"", ""Wednesday"": ""12 PM-1 AM"", ""Thursday"": ""12 PM-1 AM"", ""Friday"": ""12 PM-1 AM"", ""Saturday"": ""12 PM-1 AM"", ""Sunday"": ""12 PM-1 AM""}",Monday: 12 PM-1 AM | Tuesday: 12 PM-1 AM | Wednesday: 12 PM-1 AM | Thursday: 12 PM-1 AM | Friday: 12 PM-1 AM | Saturday: 12 PM-1 AM | Sunday: 12 PM-1 AM,,,OPERATIONAL,"{""Service options"": {""No-contact delivery"": true, ""Delivery"": true, ""Takeaway"": true, ""Dine-in"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible seating"": true}, ""Offerings"": {""Late-night food"": true, ""Small plates"": true}, ""Dining options"": {""Brunch"": true, ""Lunch"": true, ""Dinner"": true, ""Catering"": true, ""Dessert"": true}, ""Amenities"": {""Good for kids"": true, ""Toilets"": true}, ""Atmosphere"": {""Casual"": true, ""Cosy"": true}, ""Crowd"": {""Groups"": true}, ""Planning"": {""Accepts reservations"": true}, ""Payments"": {""Credit cards"": true}}",,,https://lh4.googleusercontent.com/-SuQuahZhgY0/AAAAAAAAAAI/AAAAAAAAAAA/UlLil65zruY/s44-p-k-no-ns-nd/photo.jpg,,True,108439769676944465656,مشويات ملتقى الرافدين - الخبر,https://www.google.com/maps/contrib/108439769676944465656,,,,,"https://www.google.com/maps/place/%D9%85%D8%B4%D9%88%D9%8A%D8%A7%D8%AA+%D9%85%D9%84%D8%AA%D9%82%D9%89+%D8%A7%D9%84%D8%B1%D8%A7%D9%81%D8%AF%D9%8A%D9%86+-+%D8%A7%D9%84%D8%AE%D8%A8%D8%B1/@26.192690799999998,50.189402,14z/data=!4m8!1m2!2m1!1s%D9%85%D8%B4%D9%88%D9%8A%D8%A7%D8%AA+%D9%85%D9%84%D8%AA%D9%82%D9%89+%D8%A7%D9%84%D8%B1%D8%A7%D9%81%D8%AF%D9%8A%D9%86+-+%D8%A7%D9%84%D8%AE%D8%A8%D8%B1!3m4!1s0x3e49c389c660ac29:0x63b5174593dedafa!8m2!3d26.192690799999998!4d50.189402",ChIJKaxgxonDST4R-trek0UXtWM,0x3e49c389c660ac29:0x63b5174593dedafa,7184674368140532474,7184674368140532474,
"restaurant, Khobar, Eastern Province, Saudi Arabia",مطعم دقوس للكبسات والاكلات الخليجية,,Restaurant,Restaurant,restaurants,+966 59 025 2339,2155 طريق الملك خالد، الحمراء، الخبر 34628 7684، 34628,Al Hamra,2155 طريق الملك خالد، الحمراء، الخبر 34628 7684،,Al Khobar,34628,,,Saudi Arabia,SA,26.2326131,50.1952402,Asia/Riyadh,,False,3.7,534.0,"https://search.google.com/local/reviews?placeid=ChIJtb3PcizDST4RtFOrDUekbgw&q=restaurant,+Khobar,+Eastern+Province,+Saudi+Arabia&authuser=0&hl=en&gl=SA",,"{""1"": 81, ""2"": 30, ""3"": 85, ""4"": 97, ""5"": 241}",81.0,30.0,85.0,97.0,241.0,171.0,https://lh5.googleusercontent.com/p/AF1QipOOj-2TP4LPHhDoBRe61uE6eLyXkkZk7N2nlfD0=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOOj-2TP4LPHhDoBRe61uE6eLyXkkZk7N2nlfD0=w1600-h1000-k-no,,"{""Monday"": ""12-11 PM"", ""Tuesday"": ""12-11 PM"", ""Wednesday"": ""12-11 PM"", ""Thursday"": ""12-11 PM"", ""Friday"": ""12-11 PM"", ""Saturday"": ""12-11 PM"", ""Sunday"": ""12-11 PM""}",Monday: 12-11 PM | Tuesday: 12-11 PM | Wednesday: 12-11 PM | Thursday: 12-11 PM | Friday: 12-11 PM | Saturday: 12-11 PM | Sunday: 12-11 PM,,,OPERATIONAL,"{""Service options"": {""No-contact delivery"": true, ""Delivery"": true, ""Takeaway"": true, ""Dine-in"": true}, ""Offerings"": {""Small plates"": true}, ""Dining options"": {""Breakfast"": true, ""Brunch"": true, ""Lunch"": true, ""Dinner"": true, ""Catering"": true, ""Dessert"": true}, ""Atmosphere"": {""Casual"": true, ""Cosy"": true}, ""Crowd"": {""Groups"": true}, ""Planning"": {""Accepts reservations"": true}, ""Payments"": {""Credit cards"": true}}",,,https://lh6.googleusercontent.com/-OWF_V1g4rik/AAAAAAAAAAI/AAAAAAAAAAA/jKjQTQhSBjA/s44-p-k-no-ns-nd/photo.jpg,,True,108566703649646575900,مطعم دقوس للكبسات والاكلات الخليجية,https://www.google.com/maps/contrib/108566703649646575900,,,,,"https://www.google.com/maps/place/%D9%85%D8%B7%D8%B9%D9%85+%D8%AF%D9%82%D9%88%D8%B3+%D9%84%D9%84%D9%83%D8%A8%D8%B3%D8%A7%D8%AA+%D9%88%D8%A7%D9%84%D8%A7%D9%83%D9%84%D8%A7%D8%AA+%D8%A7%D9%84%D8%AE%D9%84%D9%8A%D8%AC%D9%8A%D8%A9/@26.2326131,50.1952402,14z/data=!4m8!1m2!2m1!1s%D9%85%D8%B7%D8%B9%D9%85+%D8%AF%D9%82%D9%88%D8%B3+%D9%84%D9%84%D9%83%D8%A8%D8%B3%D8%A7%D8%AA+%D9%88%D8%A7%D9%84%D8%A7%D9%83%D9%84%D8%A7%D8%AA+%D8%A7%D9%84%D8%AE%D9%84%D9%8A%D8%AC%D9%8A%D8%A9!3m4!1s0x3e49c32c72cfbdb5:0xc6ea4470dab53b4!8m2!3d26.2326131!4d50.1952402",ChIJtb3PcizDST4RtFOrDUekbgw,0x3e49c32c72cfbdb5:0xc6ea4470dab53b4,895834000972272564,895834000972272564,
"restaurant, Khobar, Eastern Province, Saudi Arabia",Restaurant Madghut Basamati,,Restaurant,Restaurant,restaurants,+966 13 855 5516,"Abdulrahman Ibn Muath St, Al Jisr, Al Khobar 34714",Al Jisr,Abdulrahman Ibn Muath St,Al Khobar,34714,,,Saudi Arabia,SA,26.217859699999998,50.207304199999996,Asia/Riyadh,,False,3.9,238.0,"https://search.google.com/local/reviews?placeid=ChIJJWRUJhTDST4RRpAUUQ7VDo8&q=restaurant,+Khobar,+Eastern+Province,+Saudi+Arabia&authuser=0&hl=en&gl=SA",,"{""1"": 29, ""2"": 10, ""3"": 33, ""4"": 46, ""5"": 120}",29.0,10.0,33.0,46.0,120.0,28.0,https://lh5.googleusercontent.com/p/AF1QipPbnfDc72Mg6hfIfbVI5YsdoWUClRNdUoAUbll9=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPbnfDc72Mg6hfIfbVI5YsdoWUClRNdUoAUbll9=w1600-h1000-k-no,,"{""Monday"": ""11 AM-12 AM"", ""Tuesday"": ""11 AM-12 AM"", ""Wednesday"": ""11 AM-12 AM"", ""Thursday"": ""11 AM-12 AM"", ""Friday"": ""11 AM-12 AM"", ""Saturday"": ""11 AM-12 AM"", ""Sunday"": ""11 AM-12 AM""}",Monday: 11 AM-12 AM | Tuesday: 11 AM-12 AM | Wednesday: 11 AM-12 AM | Thursday: 11 AM-12 AM | Friday: 11 AM-12 AM | Saturday: 11 AM-12 AM | Sunday: 11 AM-12 AM,,,OPERATIONAL,"{""Service options"": {""No-contact delivery"": true, ""Delivery"": true, ""Takeaway"": true, ""Dine-in"": true}, ""Dining options"": {""Brunch"": true, ""Lunch"": true, ""Dinner"": true, ""Catering"": true}, ""Atmosphere"": {""Casual"": true}, ""Payments"": {""Credit cards"": true}}",,,,,False,None,Restaurant Madghut Basamati,,,,,,"https://www.google.com/maps/place/Restaurant+Madghut+Basamati/@26.217859699999998,50.207304199999996,14z/data=!4m8!1m2!2m1!1sRestaurant+Madghut+Basamati!3m4!1s0x3e49c31426546425:0x8f0ed50e51149046!8m2!3d26.217859699999998!4d50.207304199999996",ChIJJWRUJhTDST4RRpAUUQ7VDo8,0x3e49c31426546425:0x8f0ed50e51149046,10308410854564204614,-8138333219145347002,
"restaurant, Khobar, Eastern Province, Saudi Arabia",Buffet Fatafeat,,Buffet restaurant,Buffet restaurant,restaurants,+966 13 890 0255,"7573 Abdulrahman Ibn Muath St, Al Jisr, Al Khobar 34714",Al Jisr,7573 Abdulrahman Ibn Muath St,Al Khobar,34714,,,Saudi Arabia,SA,26.209417,50.2084238,Asia/Riyadh,,False,4.0,122.0,"https://search.google.com/local/reviews?placeid=ChIJ5RbU8mvDST4Rir0V1T0yeco&q=restaurant,+Khobar,+Eastern+Province,+Saudi+Arabia&authuser=0&hl=en&gl=SA",,"{""1"": 11, ""2"": 9, ""3"": 17, ""4"": 22, ""5"": 63}",11.0,9.0,17.0,22.0,63.0,180.0,https://lh5.googleusercontent.com/p/AF1QipMonMhHNK9KZzNYgRE5nhxEaFVyWo_FW0_dUNO4=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMonMhHNK9KZzNYgRE5nhxEaFVyWo_FW0_dUNO4=w1600-h1000-k-no,,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,,OPERATIONAL,"{""Service options"": {""No-contact delivery"": true, ""Delivery"": true, ""Takeaway"": true, ""Dine-in"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": false}, ""Offerings"": {""Late-night food"": true, ""Small plates"": true}, ""Dining options"": {""Breakfast"": true, ""Brunch"": true, ""Dinner"": true, ""Catering"": true}, ""Atmosphere"": {""Casual"": true, ""Cosy"": true}}",$,,https://lh6.googleusercontent.com/-A0KplaWrv-c/AAAAAAAAAAI/AAAAAAAAAAA/JaQdkwL500c/s44-p-k-no-ns-nd/photo.jpg,,True,113690621991353926983,Buffet Fatafeat,https://www.google.com/maps/contrib/113690621991353926983,,,,,"https://www.google.com/maps/place/Buffet+Fatafeat/@26.209417,50.2084238,14z/data=!4m8!1m2!2m1!1sBuffet+Fatafeat!3m4!1s0x3e49c36bf2d416e5:0xca79323dd515bd8a!8m2!3d26.209417!4d50.2084238",ChIJ5RbU8mvDST4Rir0V1T0yeco,0x3e49c36bf2d416e5:0xca79323dd515bd8a,14589747708992798090,-3856996364716753526,
"restaurant, Khobar, Eastern Province, Saudi Arabia",مطعم الريان للمشويات الشامية,,Mediterranean restaurant,Mediterranean restaurant,restaurants,+966 53 666 1278,"Olaya, Al Khobar 34447",Olaya,,Al Khobar,34447,,,Saudi Arabia,SA,26.3053797,50.178339,Asia/Riyadh,,False,4.1,96.0,"https://search.google.com/local/reviews?placeid=ChIJyyIvSuTnST4RQgrvWtt4Ul8&q=restaurant,+Khobar,+Eastern+Province,+Saudi+Arabia&authuser=0&hl=en&gl=SA",,"{""1"": 12, ""2"": 4, ""3"": 12, ""4"": 7, ""5"": 61}",12.0,4.0,12.0,7.0,61.0,40.0,https://lh5.googleusercontent.com/p/AF1QipOqZZvsTIG9yl0O5geZ15TbhxD8EDaHMRDR7dyb=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOqZZvsTIG9yl0O5geZ15TbhxD8EDaHMRDR7dyb=w1600-h1000-k-no,,"{""Monday"": ""6 AM-12 AM"", ""Tuesday"": ""6 AM-12 AM"", ""Wednesday"": ""6 AM-12 AM"", ""Thursday"": ""6 AM-12 AM"", ""Friday"": ""6 AM-12 AM"", ""Saturday"": ""6 AM-12 AM"", ""Sunday"": ""6 AM-12 AM""}",Monday: 6 AM-12 AM | Tuesday: 6 AM-12 AM | Wednesday: 6 AM-12 AM | Thursday: 6 AM-12 AM | Friday: 6 AM-12 AM | Saturday: 6 AM-12 AM | Sunday: 6 AM-12 AM,,,OPERATIONAL,"{""Service options"": {""Kerbside pickup"": true, ""No-contact delivery"": true, ""Delivery"": true, ""Takeaway"": true, ""Dine-in"": true}, ""Offerings"": {""Small plates"": true}, ""Dining options"": {""Breakfast"": true, ""Brunch"": true, ""Lunch"": true, ""Dinner"": true, ""Catering"": true, ""Counter service"": true, ""Dessert"": true, ""Seating"": true}, ""Amenities"": {""Good for kids"": true}, ""Atmosphere"": {""Casual"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",,,https://lh3.googleusercontent.com/-x8l5ZrMTNOA/AAAAAAAAAAI/AAAAAAAAAAA/mPf3gvGtlzk/s44-p-k-no-ns-nd/photo.jpg,,True,110246108818255843072,مطعم الريان للمشويات الشامية,https://www.google.com/maps/contrib/110246108818255843072,,,,,"https://www.google.com/maps/place/%D9%85%D8%B7%D8%B9%D9%85+%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D9%86+%D9%84%D9%84%D9%85%D8%B4%D9%88%D9%8A%D8%A7%D8%AA+%D8%A7%D9%84%D8%B4%D8%A7%D9%85%D9%8A%D8%A9/@26.3053797,50.178339,14z/data=!4m8!1m2!2m1!1s%D9%85%D8%B7%D8%B9%D9%85+%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D9%86+%D9%84%D9%84%D9%85%D8%B4%D9%88%D9%8A%D8%A7%D8%AA+%D8%A7%D9%84%D8%B4%D8%A7%D9%85%D9%8A%D8%A9!3m4!1s0x3e49e7e44a2f22cb:0x5f5278db5aef0a42!8m2!3d26.3053797!4d50.178339",ChIJyyIvSuTnST4RQgrvWtt4Ul8,0x3e49e7e44a2f22cb:0x5f5278db5aef0a42,6868685265212213826,6868685265212213826,
"restaurant, Khobar, Eastern Province, Saudi Arabia",TAWA Doner,https://www.instagram.com/tawa_doner/,Restaurant,Restaurant,restaurants,+966 13 890 0088,"8484 Abdulrahman Ibn Muath St, 4472, Al Jisr, Al Khobar 34714",Al Jisr,8484 Abdulrahman Ibn Muath St,Al Khobar,34714,,,Saudi Arabia,SA,26.217925899999997,50.20679,Asia/Riyadh,,False,4.1,612.0,"https://search.google.com/local/reviews?placeid=ChIJiZGvgxbDST4R-S5xnrg0N0w&q=restaurant,+Khobar,+Eastern+Province,+Saudi+Arabia&authuser=0&hl=en&gl=SA",,"{""1"": 43, ""2"": 29, ""3"": 81, ""4"": 117, ""5"": 342}",43.0,29.0,81.0,117.0,342.0,270.0,https://lh3.googleusercontent.com/93Kv_jPYWsIU3R5a8e5abvACiL9BjCyfL1HP7usxLmbWrbr2XY24YrCNTxdUB85Syw=w800-h500-k-no,//lh3.googleusercontent.com/93Kv_jPYWsIU3R5a8e5abvACiL9BjCyfL1HP7usxLmbWrbr2XY24YrCNTxdUB85Syw=w1600-h1000-k-no,,"{""Monday"": ""5:59 AM-2:30 AM"", ""Tuesday"": ""5:30 AM-2:30 AM"", ""Wednesday"": ""5:30 AM-2:30 AM"", ""Thursday"": ""5:30 AM-2:30 AM"", ""Friday"": ""5:30 AM-2:30 AM"", ""Saturday"": ""11:59 AM-2:30 AM"", ""Sunday"": ""5:59 AM-2:30 AM""}",Monday: 5:59 AM-2:30 AM | Tuesday: 5:30 AM-2:30 AM | Wednesday: 5:30 AM-2:30 AM | Thursday: 5:30 AM-2:30 AM | Friday: 5:30 AM-2:30 AM | Saturday: 11:59 AM-2:30 AM | Sunday: 5:59 AM-2:30 AM,,,OPERATIONAL,"{""Service options"": {""Outdoor seating"": true, ""No-contact delivery"": true, ""Delivery"": true, ""Takeaway"": true, ""Dine-in"": true}, ""Highlights"": {""Fast service"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": false, ""Wheelchair-accessible entrance"": false, ""Wheelchair-accessible seating"": false, ""Wheelchair-accessible toilet"": false}, ""Offerings"": {""Late-night food"": true, ""Quick bite"": true, ""Small plates"": true}, ""Dining options"": {""Breakfast"": true, ""Brunch"": true, ""Lunch"": true, ""Dinner"": true, ""Catering"": true, ""Dessert"": true, ""Seating"": true}, ""Atmosphere"": {""Casual"": true, ""Cosy"": true}}",$$,,https://lh4.googleusercontent.com/-kaOR1iHCdcI/AAAAAAAAAAI/AAAAAAAAAAA/LtcOmLZ3auU/s44-p-k-no-ns-nd/photo.jpg,,True,110917654716312124918,TAWA Doner,https://www.google.com/maps/contrib/110917654716312124918,,https://hungerstation.com/ar/al-khobar/al-jisr/91770/tawa-4?utm_source=google&utm_medium=organic&utm_campaign=google_reserve_place_order_action,,https://hungerstation.com/ar/al-khobar/al-jisr/91770/tawa-4?utm_source=google&utm_medium=organic&utm_campaign=google_reserve_place_order_action,"https://www.google.com/maps/place/TAWA+Doner/@26.217925899999997,50.20679,14z/data=!4m8!1m2!2m1!1sTAWA+Doner!3m4!1s0x3e49c31683af9189:0x4c3734b89e712ef9!8m2!3d26.217925899999997!4d50.20679",ChIJiZGvgxbDST4R-S5xnrg0N0w,0x3e49c31683af9189:0x4c3734b89e712ef9,5491916238138453753,5491916238138453753,
"restaurant, Khobar, Eastern Province, Saudi Arabia",Shaheed Hotel,,Indian restaurant,Indian restaurant,restaurants,,"2350 King Fahd Road, Al Khobar Al Janubiyah, 8505, Al Khobar 34611",Al Khobar Al Janubiyah,"2350 King Fahd Road, 8505",Al Khobar,34611,,,Saudi Arabia,SA,26.2736175,50.211267199999995,Asia/Riyadh,,False,5.0,1.0,"https://search.google.com/local/reviews?placeid=ChIJh69l0g7pST4RwdPO5xi6Q1w&q=restaurant,+Khobar,+Eastern+Province,+Saudi+Arabia&authuser=0&hl=en&gl=SA",,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 1}",0.0,0.0,0.0,0.0,1.0,7.0,https://lh5.googleusercontent.com/p/AF1QipM3-KW-NiUWs9BbwpNXogPWZyUqyBV_LdGDa13r=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipM3-KW-NiUWs9BbwpNXogPWZyUqyBV_LdGDa13r=w1600-h1000-k-no,,,,,,OPERATIONAL,"{""Service options"": {""No-contact delivery"": true, ""Delivery"": true, ""Takeaway"": true, ""Dine-in"": true}, ""Offerings"": {""Small plates"": true}, ""Dining options"": {""Lunch"": true, ""Dinner"": true}, ""Atmosphere"": {""Casual"": true}}",,,,,False,None,Shaheed Hotel,,,,,,"https://www.google.com/maps/place/Shaheed+Hotel/@26.2736175,50.211267199999995,14z/data=!4m8!1m2!2m1!1sShaheed+Hotel!3m4!1s0x3e49e90ed265af87:0x5c43ba18e7ced3c1!8m2!3d26.2736175!4d50.211267199999995",ChIJh69l0g7pST4RwdPO5xi6Q1w,0x3e49e90ed265af87:0x5c43ba18e7ced3c1,6648362091060057025,6648362091060057025,
"restaurant, Khobar, Eastern Province, Saudi Arabia",Deen dahbi,,Pakistani restaurant,Pakistani restaurant,restaurants,,"4170 17th Street, 7964, Al Khobar 34624",Al-Thuqbah,"4170 17th Street, 7964",Al Khobar,34624,,,Saudi Arabia,SA,26.2751403,50.1940915,Asia/Riyadh,,False,,,,,,,,,,,,,,,"{""Monday"": ""3:15 AM-11:30 PM"", ""Tuesday"": ""3:15 AM-11:30 PM"", ""Wednesday"": ""3:15 AM-11:30 PM"", ""Thursday"": ""3:15 AM-11:30 PM"", ""Friday"": ""3:15 AM-11:30 PM"", ""Saturday"": ""3:15 AM-11:30 PM"", ""Sunday"": ""3:15 AM-11:30 PM""}",Monday: 3:15 AM-11:30 PM | Tuesday: 3:15 AM-11:30 PM | Wednesday: 3:15 AM-11:30 PM | Thursday: 3:15 AM-11:30 PM | Friday: 3:15 AM-11:30 PM | Saturday: 3:15 AM-11:30 PM | Sunday: 3:15 AM-11:30 PM,,,OPERATIONAL,"{""Service options"": {""Takeaway"": true, ""Dine-in"": true}}",,,https://lh5.googleusercontent.com/-GQurmq3nZag/AAAAAAAAAAI/AAAAAAAAAAA/DxWU-5BmJBA/s44-p-k-no-ns-nd/photo.jpg,,True,105950401768880110999,Deen dahbi,https://www.google.com/maps/contrib/105950401768880110999,,,,,"https://www.google.com/maps/place/Deen+dahbi/@26.2751403,50.1940915,14z/data=!4m8!1m2!2m1!1sDeen+dahbi!3m4!1s0x3e49e9e42c3d29e3:0x293c6c3f0db4944b!8m2!3d26.2751403!4d50.1940915",ChIJ4yk9LOTpST4RS5S0DT9sPCk,0x3e49e9e42c3d29e3:0x293c6c3f0db4944b,2971368872226362443,None,
